uid,month,runtime_hours,water_yield_liters,power_consumed_KVA
865357060806047,2025-08,255.03333333333333,2677850.0,422.5008085610479
865357060806047,2025-09,487.6,5119800.0,577.4888717442492
865357060806047,2025-10,91.01666666666667,955675.0,112.65549052063469
865357060806054,2025-08,124.11666666666666,1303225.0,186.8887440168972
865357060806054,2025-09,264.3666666666667,2775850.0,392.2563147095493
865357060806054,2025-10,42.18333333333333,442925.0,81.9880491069368
865357060806070,2025-07,46.18333333333333,484925.0,79.48011651761297
865357060806070,2025-08,256.95,14497749.0,349.09295425462784
865357060806070,2025-09,294.6,25683228.0,386.4617194878187
865357060806070,2025-10,55.03333333333333,4797806.0,69.24086722856187
865357060806088,2025-07,0.0,0.0,0.0
865357060806088,2025-08,136.06666666666666,1428700.0,74.71938242292018
865357060806088,2025-09,331.0833333333333,3476375.0,144.3765576855857
865357060806088,2025-10,92.81666666666666,974575.0,34.36431141236393
865357060806096,2025-08,18.483333333333334,194075.0,96.16730983801865
865357060806096,2025-09,95.6,1003800.0,252.51245407395916
865357060806096,2025-10,28.383333333333333,298025.0,53.28036544697618
865357060806104,2025-08,30.533333333333335,320600.0,60.67139189804306
865357060806104,2025-09,28.633333333333333,300650.0,66.47522472408075
865357060806104,2025-10,0.0,0.0,5.904041587760032
865357060806112,2025-07,86.98333333333333,913325.0,77.56612339521347
865357060806112,2025-08,301.48333333333335,3165575.0,257.02544716814265
865357060806112,2025-09,335.28333333333336,3520475.0,286.5778904969726
865357060806112,2025-10,91.16666666666667,957250.0,80.9777246258729
865357060806120,2025-07,0.0,0.0,3.0962910036460167
865357060806120,2025-08,9.2,96600.0,84.48185585967447
865357060806120,2025-09,180.43333333333334,1894550.0,17.905748798557322
865357060806120,2025-10,20.35,213675.0,0.0
865357060806138,2025-08,0.0,0.0,0.0
865357060806146,2025-07,229.08333333333334,2405375.0,259.82765518967244
865357060806146,2025-08,138.61666666666667,1455475.0,157.00688386947667
865357060806146,2025-09,0.0,0.0,0.0
865357060806146,2025-10,0.0,0.0,0.0
865357060806153,2025-07,28.716666666666665,301525.0,102.07352611179263
865357060806153,2025-08,139.6,1465800.0,554.8189247493839
865357060806153,2025-09,200.81666666666666,2108575.0,632.3992509612194
865357060806153,2025-10,23.383333333333333,245525.0,82.19728084449112
865357060806179,2025-08,219.88333333333333,2308775.0,329.0321878412933
865357060806179,2025-09,225.1,2363550.0,395.1944887194733
865357060806179,2025-10,50.4,529200.0,111.72328153099214
865357060806187,2025-07,5.766666666666667,60550.0,39.048854516532664
865357060806187,2025-08,24.616666666666667,258475.0,106.18897505562116
865357060806187,2025-09,52.55,551775.0,174.2534526206912
865357060806187,2025-10,10.816666666666666,113575.0,42.32314260816984
865357062660814,2025-08,209.9,2203950.0,449.67108543419243
865357062660814,2025-09,135.45,1422225.0,283.96399488824346
865357062660814,2025-10,1.55,16275.0,16.513160704262972
865357062660913,2025-08,0.0,0.0,0.0
865357062661085,2025-08,0.0,0.0,0.0
865357062661085,2025-09,78.6,825300.0,759.8927588700814
865357062661085,2025-10,12.8,134400.0,183.5130154829634
865357062661093,2025-08,57.86666666666667,607600.0,533.7048789949578
865357062661093,2025-09,76.91666666666667,807625.0,620.0612179736103
865357062661093,2025-10,15.116666666666667,158725.0,261.14505303390933
865357062661192,2025-08,9.983333333333333,104825.0,26.851618014569816
865357062661192,2025-09,89.61666666666666,940975.0,141.44152061212435
865357062661192,2025-10,13.083333333333334,137375.0,27.607234801876224
865357062661283,2025-08,95.6,1003800.0,275.66989639111915
865357062661283,2025-09,123.45,1296225.0,353.39783182177746
865357062661283,2025-10,19.616666666666667,205975.0,60.33804909762195
865357062661697,2025-08,0.03333333333333333,350.0,7.209084136236262
865357062661697,2025-09,243.06666666666666,2552200.0,517.5249071310442
865357062661697,2025-10,33.46666666666667,351400.0,216.97600614508644
865357062661739,2025-08,0.03333333333333333,350.0,14.258049797817268
865357062661754,2025-08,4.75,49875.0,11.035299840209749
865357062661754,2025-09,0.0,0.0,0.0
865357062661754,2025-10,2.35,24675.0,3.6353629499883704
865357062661762,2025-08,156.88333333333333,1647275.0,260.7696791338912
865357062661762,2025-09,235.31666666666666,2470825.0,416.83707940033355
865357062661762,2025-10,33.38333333333333,350525.0,78.7681281656483
865357062661879,2025-08,29.25,307125.0,134.32535137920968
865357062661879,2025-09,55.31666666666667,580825.0,215.69344176709066
865357062661879,2025-10,8.666666666666666,91000.0,33.19294469621407
865357062661937,2025-08,0.0,0.0,2.9221044274315067
865357062662000,2025-08,0.0,0.0,0.0
865357062662349,2025-08,31.483333333333334,330575.0,343.94506831442544
865357062662349,2025-09,42.81666666666667,449575.0,592.1490844945749
865357062662349,2025-10,4.2,44100.0,69.42521516951412
865357062662380,2025-08,0.0,0.0,3.253118581766892
865357062662398,2025-08,4.016666666666667,42175.0,19.740644934077846
865357062662398,2025-09,31.083333333333332,326375.0,45.74813836507448
865357062662398,2025-10,0.0,0.0,5.441622512157087
865357062662547,2025-08,4.516666666666667,47425.0,4.055596965922526
865357062662547,2025-09,0.0,0.0,0.0
865357062662547,2025-10,0.0,0.0,0.0
865357062662588,2025-08,93.83333333333333,985250.0,319.86713721808746
865357062662588,2025-09,48.15,505575.0,147.48145120824265
865357062662588,2025-10,0.0,0.0,0.0
865357062662810,2025-08,4.4,46200.0,158.34429652304544
865357062662810,2025-09,4.433333333333334,46550.0,181.46959967522056
865357062662810,2025-10,0.7166666666666667,7525.0,35.24538641316525
865357062662844,2025-08,0.0,0.0,2.793451542447085
865357062662869,2025-08,249.55,2620275.0,253.81572608160985
865357062662869,2025-09,134.8,1415400.0,238.7939188576906
865357062662885,2025-08,177.56666666666666,1864450.0,378.80705565883085
865357062662885,2025-09,377.05,3959025.0,809.5877983903989
865357062662885,2025-10,31.633333333333333,332150.0,130.92256436265984
865357062662919,2025-08,67.98333333333333,713825.0,702.2123685315931
865357062662919,2025-09,72.75,763875.0,702.692608485505
865357062662919,2025-10,16.733333333333334,175700.0,152.56492410341244
865357062662968,2025-08,11.85,124425.0,229.92655003327891
865357062662968,2025-09,16.4,172200.0,287.31349247494705
865357062662968,2025-10,5.05,53025.0,67.99625400826082
865357062662984,2025-08,4.283333333333333,44975.0,96.71334847760923
865357062662984,2025-09,3.5166666666666666,36925.0,86.50250482180228
865357062662984,2025-10,3.05,32025.0,63.91792868674119
865357062663008,2025-08,0.0,0.0,0.0
865357062788623,2025-09,0.0,0.0,0.0
865357062788631,2025-08,0.0,0.0,2.864119215395895
865357062788649,2025-09,0.0,0.0,3.3298869225601395
865357062788656,2025-09,0.0,0.0,2.8924671136131055
865357062788664,2025-08,0.0,0.0,0.0
865357062788672,2025-09,0.13333333333333333,1400.0,3.232757362273471
865357062788680,2025-09,0.0,0.0,0.0
865357062788698,2025-09,0.0,0.0,0.0
865357062788706,2025-08,0.0,0.0,3.1537758454483305
865357062788714,2025-09,0.0,0.0,2.7886018001858925
865357062788722,2025-09,0.0,0.0,0.0
865357062788730,2025-08,0.0,0.0,2.8855581553918035
865357062788748,2025-09,0.0,0.0,2.745897125274833
865357062788763,2025-09,0.0,0.0,0.0
865357062788771,2025-09,0.0,0.0,3.1739446148520214
865357062788789,2025-09,0.0,0.0,2.796646213936601
865357062788797,2025-08,0.0,0.0,2.9357106487754088
865357062788805,2025-09,0.0,0.0,0.0
865357062788813,2025-08,0.0,0.0,0.0
865357062788839,2025-09,0.0,0.0,3.242399111768938
865357062788847,2025-08,0.0,0.0,3.0829542124277363
865357062788854,2025-09,0.0,0.0,0.0
865357062788862,2025-09,0.05,525.0,2.9226625326917235
865357062788870,2025-08,0.0,0.0,0.0
865357062788888,2025-08,5.033333333333333,33734.0,2.9289364056169176
865357062788888,2025-09,0.8,213.0,0.0
865357062788896,2025-09,0.0,0.0,0.0
865357062788904,2025-09,0.0,0.0,0.0
865357062788912,2025-08,0.0,0.0,2.8280925585984624
865357062788920,2025-08,0.0,0.0,3.1236381613966326
865357062788938,2025-09,0.0,0.0,3.1197699145930615
865357062788946,2025-09,0.0,0.0,0.0
865357062788953,2025-09,0.0,0.0,3.0290874323123447
865357062788961,2025-09,0.0,0.0,0.0
865357062788979,2025-09,0.0,0.0,0.0
865357062788987,2025-09,0.0,0.0,0.0
865357062788995,2025-08,0.0,0.0,0.0
865357062788995,2025-09,13.183333333333334,138425.0,77.30621954903327
865357062788995,2025-10,0.9833333333333333,10325.0,9.910159635613008
865357062789001,2025-09,0.0,0.0,2.89262107368489
865357062789019,2025-08,0.0,0.0,0.0
865357062789019,2025-09,64.68333333333334,679175.0,61.08209963453559
865357062789019,2025-10,17.366666666666667,182350.0,18.224061246970535
865357062789027,2025-09,0.05,525.0,0.0
865357062789043,2025-09,0.0,0.0,0.0
865357062789050,2025-09,0.0,0.0,2.9568031786098037
865357062789068,2025-09,0.0,0.0,0.0
865357062789076,2025-09,0.0,0.0,0.0
865357062789084,2025-09,0.0,0.0,0.0
865357062789092,2025-08,0.0,0.0,2.831826090339222
865357062789100,2025-09,0.0,0.0,0.0
865357062789118,2025-09,0.0,0.0,0.0
865357062789126,2025-09,0.0,0.0,0.0
865357062789134,2025-09,0.0,0.0,2.9799934144222533
865357062789142,2025-09,0.0,0.0,0.0
865357062789159,2025-08,0.0,0.0,3.074909798677027
865357062789159,2025-09,110.4,1159200.0,116.63304897517175
865357062789167,2025-09,0.0,0.0,2.904379774167385
865357062789175,2025-08,0.0,0.0,0.0
865357062789183,2025-09,0.0,0.0,2.8581917526322154
865357062789191,2025-09,0.0,0.0,2.7488031216297544
865357062789209,2025-09,0.0,0.0,0.0
865357062789217,2025-09,0.0,0.0,0.0
865357062789225,2025-09,0.0,0.0,2.850801669186588
865357062789233,2025-09,0.0,0.0,0.0
865357062789241,2025-09,0.0,0.0,0.0
865357062789258,2025-08,0.0,0.0,0.0
865357062789258,2025-09,0.0,0.0,0.0
865357062789266,2025-08,0.0,0.0,2.744338279548021
865357062789274,2025-08,0.0,0.0,2.6835240511933804
865357062789274,2025-09,6.3,66150.0,12.501076703628371
865357062789274,2025-10,0.0,0.0,0.0
865357062789282,2025-09,0.0,0.0,3.057762495682096
865357062789290,2025-09,0.0,0.0,0.0
865357062789308,2025-09,0.05,525.0,2.753787578953758
865357062789316,2025-07,0.0,0.0,2.892332398550295
865357062789324,2025-09,0.0,0.0,2.834404921541603
865357062789332,2025-08,0.0,0.0,2.768663970889877
865357062789332,2025-09,77.66666666666667,815500.0,168.48095066926155
865357062789332,2025-10,23.216666666666665,243775.0,64.18999537859231
865357062789340,2025-07,6.483333333333333,68075.0,44.45556658241275
865357062789357,2025-09,0.0,0.0,2.8726062643529824
865357062789365,2025-09,0.0,0.0,2.7492842468540784
865357062789373,2025-09,0.0,0.0,0.0
865357062789381,2025-09,0.0,0.0,1.7872454933034052
865357062789415,2025-09,0.0,0.0,0.0
865357062789423,2025-09,0.0,0.0,2.998218437919672
865357062789449,2025-09,0.0,0.0,2.519845249878121
865357062789456,2025-09,0.0,0.0,0.0
865357062789472,2025-07,27.7,290850.0,183.5562590181257
865357062789472,2025-08,136.35,1431675.0,662.6034072739106
865357062789472,2025-09,183.1,1922550.0,813.867388015758
865357062789472,2025-10,24.133333333333333,253400.0,120.26602554404748
865357062789498,2025-09,0.0,0.0,0.0
865357062789506,2025-09,0.0,0.0,3.125004557033714
865357062789514,2025-09,0.0,0.0,3.146558967083461
865357062789530,2025-09,0.0,0.0,0.0
865357062789555,2025-09,0.0,0.0,2.797223564205791
865357062789563,2025-09,0.0,0.0,3.505497629438651
865357062789571,2025-09,0.0,0.0,3.207392440447074
865357062789589,2025-09,0.0,0.0,3.1010637658713183
865357062789597,2025-09,0.0,0.0,0.0
865357062789605,2025-09,0.0,0.0,0.0
865357062789613,2025-09,0.0,0.0,3.2325841571927145
865357062789621,2025-08,0.0,0.0,3.1119756859590018
865357062789621,2025-09,272.6666666666667,2863000.0,167.27902287886258
865357062789621,2025-10,86.36666666666666,906850.0,59.89012151377566
865357062789639,2025-09,0.0,0.0,3.255504962879543
865357062789647,2025-09,0.0,0.0,2.915869044524259
865357062789654,2025-09,0.0,0.0,0.0
865357062789662,2025-08,363.5,3816750.0,772.4582293737334
865357062789662,2025-09,584.1,6133050.0,1241.682397884553
865357062789662,2025-10,137.58333333333334,1444625.0,276.1791193285444
865357062789670,2025-08,0.0,0.0,0.0
865357062789670,2025-09,55.9,586950.0,112.73785915903909
865357062789670,2025-10,9.166666666666666,96250.0,16.413336842720085
865357062789696,2025-09,0.0,0.0,3.1318750252370706
865357062789704,2025-09,0.0,0.0,2.405587631605495
865357062789712,2025-09,0.0,0.0,0.0
865357062789720,2025-09,0.0,0.0,0.0
865357062789738,2025-09,0.0,0.0,0.0
865357062789746,2025-08,55.18333333333333,579425.0,134.3535260723461
865357062789746,2025-09,169.16666666666666,1776250.0,167.08218492708687
865357062789746,2025-10,35.916666666666664,377125.0,24.895382097474606
865357062789753,2025-09,0.0,0.0,2.9047646743468447
865357062789761,2025-09,0.0,0.0,2.7596765516994926
865357062789779,2025-09,0.0,0.0,3.0470237806751688
865357062789795,2025-09,0.0,0.0,2.741701713318722
865357062789803,2025-09,0.0,0.0,0.0
865357062789837,2025-09,0.0,0.0,0.0
865357062789845,2025-09,0.03333333333333333,350.0,0.0
865357062789852,2025-09,0.0,0.0,0.0
865357062789886,2025-09,0.0,0.0,3.1530252900983835
865357062789894,2025-09,0.0,0.0,3.0573583504936632
865357062789910,2025-08,0.0,0.0,3.030550052994291
865357062789936,2025-09,0.0,0.0,0.0
865357062789944,2025-09,0.0,0.0,3.2050637943613425
865357062789951,2025-09,0.0,0.0,3.1738098997892106
865357062789969,2025-08,0.016666666666666666,175.0,0.0
865357062789977,2025-08,0.03333333333333333,350.0,0.0
865357062789977,2025-09,362.28333333333336,3803975.0,216.83107198251088
865357062789977,2025-10,112.85,1184925.0,72.57404504765638
865357062789985,2025-08,0.5166666666666667,5425.0,0.0
865357062789993,2025-08,0.0,0.0,0.0
865357062790009,2025-09,0.0,0.0,0.0
865357062790017,2025-08,0.0,0.0,0.0
865357062790017,2025-09,97.51666666666667,1023925.0,181.9105028307917
865357062790025,2025-08,0.0,0.0,2.9653864526117553
865357062790033,2025-09,0.0,0.0,3.027316891486829
865357062790041,2025-09,0.0,0.0,2.3698304049336842
865357062790058,2025-08,0.016666666666666666,175.0,0.0
865357062790058,2025-09,38.85,407925.0,130.57636589624477
865357062790058,2025-10,0.0,0.0,0.0
865357062790066,2025-09,0.0,0.0,0.0
865357062790074,2025-09,0.016666666666666666,175.0,3.113534531685813
865357062790082,2025-08,0.06666666666666667,700.0,10.026476469845743
865357062790082,2025-09,156.8,1646400.0,105.86590908999162
865357062790082,2025-10,85.06666666666666,893200.0,42.60030922739881
865357062790090,2025-09,0.0,0.0,3.0345530148606725
865357062790108,2025-09,0.0,0.0,0.0
865357062790116,2025-09,0.0,0.0,2.9836499661271207
865357062790132,2025-09,0.0,0.0,2.8262835277550016
865357062790140,2025-09,0.0,0.0,0.0
865357062790165,2025-09,0.0,0.0,0.6082385085912707
865357062790173,2025-09,0.0,0.0,0.0
865357062790181,2025-09,0.0,0.0,2.9442554327594155
865357062790199,2025-07,0.0,0.0,0.0
865357062790199,2025-08,185.43333333333334,1947050.0,273.0257668732935
865357062790199,2025-09,90.1,946050.0,70.64989056051915
865357062790199,2025-10,0.08333333333333333,875.0,34.83714203782126
865357062790207,2025-09,0.08333333333333333,875.0,3.3457448099538802
865357062790215,2025-09,0.0,0.0,2.8438542209473385
865357062790223,2025-09,0.0,0.0,3.011689944200764
865357062790231,2025-09,0.0,0.0,0.0
865357062790249,2025-09,0.0,0.0,0.0
865357062790256,2025-08,0.0,0.0,0.0
865357062790256,2025-09,0.0,0.0,0.0
865357062790272,2025-09,0.0,0.0,3.0171170367311455
865357062790280,2025-08,0.0,0.0,2.9294752658681613
865357062790280,2025-09,107.53333333333333,1129100.0,241.3311615956803
865357062790280,2025-10,16.183333333333334,169925.0,36.660837578119505
865357062790298,2025-09,0.0,0.0,2.7346387950256354
865357062790306,2025-09,0.0,0.0,3.0785278603639497
865357062790314,2025-09,0.0,0.0,2.795068123200816
865357062790322,2025-09,0.0,0.0,0.0
865357062790348,2025-09,0.0,0.0,3.0171170367311455
865357062790355,2025-09,0.0,0.0,0.0
865357062790363,2025-09,0.0,0.0,0.0
865357062790371,2025-09,0.0,0.0,0.0
865357062790389,2025-09,0.0,0.0,3.1842022046346243
865357062790405,2025-08,63.983333333333334,671825.0,47.22413432825776
865357062790405,2025-09,76.31666666666666,801325.0,62.005398185023644
865357062790405,2025-10,2.1666666666666665,22750.0,5.974035685394788
865357062790413,2025-09,0.0,0.0,3.102507141544291
865357062790421,2025-08,0.0,0.0,0.0
865357062790421,2025-09,0.0,0.0,6.421289693927018
865357062790439,2025-08,0.0,0.0,2.786061459001458
865357062790447,2025-08,0.0,0.0,2.6209392820132247
865357062790454,2025-09,0.0,0.0,3.2052947344690184
865357062790470,2025-09,0.0,0.0,3.0815300817637357
865357062790488,2025-09,0.0,0.0,2.6945321963259294
865357062790496,2025-09,0.0,0.0,0.0
865357062790504,2025-09,0.0,0.0,2.8914856181554836
865357062790512,2025-07,0.0,0.0,0.0
865357062790512,2025-08,40.36666666666667,423850.0,106.78522392362225
865357062790512,2025-09,0.0,0.0,0.0
865357062790512,2025-10,0.0,0.0,0.0
865357062790520,2025-09,0.0,0.0,3.1134190616319755
865357062790538,2025-09,0.0,0.0,3.2448817179264533
865357062790546,2025-07,0.0,0.0,0.0
865357062790546,2025-08,98.91666666666667,1038625.0,205.64935611403465
865357062790546,2025-09,99.26666666666667,1042300.0,122.72030304835462
865357062790553,2025-09,0.0,0.0,3.0108816538238985
865357062790561,2025-09,0.0,0.0,3.3560216447454567
865357062790579,2025-09,0.0,0.0,3.152852085017627
865357062790587,2025-09,0.0,0.0,0.0
865357062790595,2025-09,0.0,0.0,0.0
865357062790603,2025-09,0.0,0.0,2.8016884062875236
865357062790611,2025-09,0.0,0.0,3.0075907572895177
865357062790629,2025-09,0.05,525.0,5.596718039470394
865357062790637,2025-09,0.0,0.0,3.004877211024326
865357062790645,2025-09,0.0,0.0,0.0
865357062790652,2025-08,0.0,0.0,0.0
865357062790652,2025-09,169.23333333333332,1776950.0,226.07558524776618
865357062790652,2025-10,58.13333333333333,610400.0,87.55780488883605
865357062790660,2025-09,0.0,0.0,0.0
865357062790678,2025-09,0.0,0.0,3.634901069773019
865357062790686,2025-09,0.0,0.0,3.2195360411090292
865357062790694,2025-09,0.0,0.0,2.46205248793224
865357062790710,2025-09,0.0,0.0,3.0660763395584256
865357062790728,2025-09,0.0,0.0,0.0
865357062790736,2025-09,0.0,0.0,3.1078764990477556
865357062790744,2025-09,0.0,0.0,2.922239142494318
865357062790751,2025-09,0.0,0.0,0.0
865357062790769,2025-09,0.0,0.0,0.0
865357062790777,2025-09,0.016666666666666666,175.0,2.8549970811426992
865357062790785,2025-08,28.916666666666668,303625.0,275.6469755854323
865357062790785,2025-09,67.21666666666667,705775.0,366.91250465799516
865357062790785,2025-10,8.0,84000.0,53.08250750972489
865357062790793,2025-07,0.0,0.0,2.780480406399292
865357062790793,2025-08,15.95,167475.0,48.07285846897548
865357062790793,2025-09,174.41666666666666,1831375.0,156.81581942039284
865357062790793,2025-10,41.016666666666666,430675.0,59.25330416685951
865357062790801,2025-08,0.0,0.0,0.0
865357062790819,2025-09,0.0,0.0,0.0
865357062790827,2025-09,0.0,0.0,0.0
865357062790835,2025-09,0.0,0.0,0.0
865357062790843,2025-09,0.0,0.0,3.2495197650889436
865357062790868,2025-09,0.0,0.0,3.127949043406581
865357062790876,2025-09,0.0,0.0,3.156778066848117
865357062790884,2025-07,91.63333333333334,962150.0,469.3125223470145
865357062790884,2025-08,126.26666666666667,1325800.0,317.9322055259254
865357062790884,2025-09,0.0,0.0,0.0
865357062790900,2025-09,0.0,0.0,0.0
865357062790918,2025-09,0.0,0.0,2.7740525734023134
865357062790934,2025-09,0.13333333333333333,1400.0,2.912154757792472
865357062790942,2025-09,0.0,0.0,3.1078764990477556
865357062790959,2025-09,0.0,0.0,0.0
865357062790967,2025-09,0.0,0.0,3.1318750252370706
865357062790975,2025-09,0.0,0.0,2.7977624244570345
865357062790983,2025-09,0.0,0.0,3.0149231057082257
865357062790991,2025-09,0.0,0.0,0.0
865357062791007,2025-09,0.0,0.0,0.0
865357062791015,2025-09,0.0,0.0,3.224905398612491
865357062791023,2025-09,0.0,0.0,0.0
865357062791031,2025-09,0.0,0.0,3.262029020921386
865357062791049,2025-08,0.0,0.0,2.80630720844104
865357062791056,2025-08,0.0,0.0,0.0
865357062791064,2025-09,0.0,0.0,2.8579993025424852
865357062791072,2025-09,0.0,0.0,3.107356883805485
865357062791080,2025-09,0.016666666666666666,175.0,3.1150356423857066
865357062791098,2025-08,0.0,0.0,2.7199933431971917
865357062791106,2025-09,0.0,0.0,2.7732057930075027
865357062791114,2025-09,0.0,0.0,0.0
865357062791122,2025-09,0.0,0.0,2.8432768706781504
865357062791130,2025-08,0.0,0.0,0.0
865357062791130,2025-09,121.31666666666666,1273825.0,568.2580994154006
865357062791130,2025-10,6.65,69825.0,32.667863871395085
865357062791148,2025-09,0.0,0.0,3.1238306114863614
865357062791155,2025-09,0.0,0.0,2.9245292985621036
865357062791163,2025-09,0.0,0.0,3.0815300817637357
865357062791171,2025-09,0.03333333333333333,350.0,0.0
865357062791189,2025-09,0.11666666666666667,1225.0,3.264203706935333
865357062791205,2025-09,0.0,0.0,0.0
865357062791213,2025-09,0.0,0.0,2.7578290308380855
865357062791221,2025-09,0.0,0.0,0.0
865357062791239,2025-09,0.0,0.0,2.9181592005920445
865357062791247,2025-09,0.0,0.0,2.668224269059855
865357062791254,2025-09,0.0,0.0,3.1360704371931822
865357062791262,2025-09,0.0,0.0,0.0
865357062791270,2025-08,178.46666666666667,1873900.0,192.88325639183924
865357062791270,2025-09,274.81666666666666,2885575.0,242.2104083206292
865357062791270,2025-10,61.38333333333333,644525.0,46.18923397073536
865357062791288,2025-09,0.0,0.0,3.027047461361208
865357062791296,2025-09,0.0,0.0,0.0
865357062791304,2025-09,0.0,0.0,0.0
865357062791312,2025-09,0.0,0.0,2.8496854586661544
865357062791320,2025-09,0.0,0.0,0.0
865357062791338,2025-07,0.03333333333333333,350.0,0.0
865357062791338,2025-08,703.2833333333333,7384475.0,759.9444124741649
865357062791338,2025-09,944.1333333333333,9913400.0,891.0517481679744
865357062791338,2025-10,179.11666666666667,1880725.0,169.0212927861961
865357062791346,2025-09,1.6333333333333333,17150.0,0.0
865357062791353,2025-09,0.0,0.0,0.0
865357062791361,2025-09,0.0,0.0,0.0
865357062791379,2025-09,118.0,1239000.0,225.8896207260602
865357062791379,2025-10,47.93333333333333,503300.0,109.48418247201197
865357062791387,2025-09,0.0,0.0,0.0
865357062791395,2025-08,125.43333333333334,1317050.0,236.3844244892636
865357062791395,2025-09,236.45,2482725.0,389.53922736270704
865357062791395,2025-10,48.483333333333334,509075.0,78.77682690970411
865357062791403,2025-09,0.0,0.0,3.117191083390681
865357062791411,2025-09,0.0,0.0,0.0
865357062791429,2025-09,0.0,0.0,3.153795090457303
865357062791437,2025-09,0.0,0.0,3.004415330808974
865357062791445,2025-08,0.0,0.0,0.0
865357062791445,2025-09,51.53333333333333,541100.0,490.56678723681785
865357062791445,2025-10,5.2,54600.0,98.13386107992339
865357062791452,2025-09,0.0,0.0,3.475879560629223
865357062791460,2025-09,0.0,0.0,0.0
865357062791478,2025-09,0.0,0.0,0.0
865357062791486,2025-09,0.0,0.0,3.092749921994988
865357062791494,2025-09,0.016666666666666666,175.0,3.0442524993830578
865357062791502,2025-08,0.0,0.0,2.9036869538443577
865357062791510,2025-09,0.0,0.0,0.0
865357062791528,2025-09,0.0,0.0,2.740816442905964
865357062791536,2025-09,0.0,0.0,3.170114858066396
865357062791544,2025-08,0.0,0.0,2.9244715635351843
865357062791551,2025-09,0.0,0.0,2.630985176697125
865357062791569,2025-09,0.0,0.0,0.0
865357062791585,2025-09,0.0,0.0,3.0907484410617965
865357062791593,2025-07,0.0,0.0,0.0
865357062791593,2025-08,5.15,54075.0,57.46384549752421
865357062791601,2025-09,0.0,0.0,3.107356883805485
865357062791627,2025-09,0.0,0.0,0.0
865357062791635,2025-09,0.0,0.0,0.0
865357062791643,2025-09,0.0,0.0,2.832595890698142
865357062791650,2025-09,0.0,0.0,2.52679269811737
865357062791668,2025-08,0.0,0.0,0.0
865357062791668,2025-09,133.33333333333334,1400000.0,172.20478292549876
865357062791668,2025-10,26.783333333333335,281225.0,67.9809542261273
865357062791676,2025-09,0.0,0.0,3.1007558457277495
865357062791684,2025-09,0.1,1050.0,2.9778187284083057
865357062791692,2025-08,0.03333333333333333,350.0,0.0
865357062791700,2025-09,0.0,0.0,0.0
865357062791718,2025-09,0.0,0.0,3.2350282733322837
865357062791726,2025-09,0.0,0.0,3.030857973137859
865357062791734,2025-09,0.0,0.0,2.478757155720793
865357062791759,2025-09,0.0,0.0,3.084705508244278
865357062791767,2025-08,0.0,0.0,2.911404202442525
865357062791767,2025-09,65.35,686175.0,97.46761811428753
865357062791767,2025-10,21.966666666666665,230650.0,34.33621369926337
865357062791775,2025-08,0.0,0.0,0.0
865357062791783,2025-09,0.0,0.0,0.0
865357062791791,2025-09,0.0,0.0,0.0
865357062791809,2025-09,0.0,0.0,2.978954183937711
865357062791817,2025-09,0.0,0.0,3.035284325201646
865357062791825,2025-08,0.0,0.0,0.0
865357062791833,2025-09,0.0,0.0,0.0
865357062791841,2025-09,0.4666666666666667,4900.0,0.0
865357062791858,2025-09,0.0,0.0,0.0
865357062791866,2025-09,0.0,0.0,0.0
865357062791874,2025-09,0.0,0.0,0.0
865357062791882,2025-09,0.0,0.0,0.0
865357062791890,2025-09,0.0,0.0,3.1814309233425138
865357062791908,2025-09,0.0,0.0,2.8531880502992384
865357062791916,2025-08,0.0,0.0,2.7841754481221046
865357062791916,2025-09,57.166666666666664,600250.0,210.72216727423339
865357062791916,2025-10,46.266666666666666,485800.0,104.61717743777035
865357062791924,2025-09,0.0,0.0,0.0
865357062791932,2025-09,0.016666666666666666,175.0,3.1506004189677874
865357062791940,2025-09,0.0,0.0,2.598788276685316
865357062791957,2025-08,0.0,0.0,2.736948196102394
865357062791957,2025-09,18.766666666666666,197050.0,233.2397322880505
865357062791957,2025-10,5.5,57750.0,65.83686777644675
865357062791965,2025-09,0.0,0.0,3.117980128758574
865357062791973,2025-09,0.0,0.0,3.1098009999450538
865357062791981,2025-09,0.0,0.0,2.822088115798891
865357062791999,2025-09,0.06666666666666667,700.0,2.3326490475978723
865357062792005,2025-09,0.0,0.0,0.0
865357062792013,2025-08,0.0,0.0,0.0
865357062792013,2025-09,327.3666666666667,3437350.0,602.0698481301321
865357062792013,2025-10,63.31666666666667,664825.0,177.08812697235845
865357062792021,2025-09,0.0,0.0,2.829266504145815
865357062792039,2025-09,0.0,0.0,2.944197697732496
865357062792047,2025-09,0.0,0.0,2.7449348748261833
865357062792062,2025-09,0.0,0.0,0.0
865357062792070,2025-09,0.0,0.0,0.0
865357062792088,2025-09,0.0,0.0,0.0
865357062792096,2025-09,0.0,0.0,0.0
865357062792104,2025-09,0.0,0.0,0.0
865357062792112,2025-09,0.0,0.0,0.0
865357062792120,2025-09,0.0,0.0,0.0
865357062792138,2025-09,0.0,0.0,3.000219918852863
865357062792153,2025-09,0.0,0.0,0.0
865357062792161,2025-09,0.0,0.0,2.716548486591027
865357062792179,2025-09,0.0,0.0,3.127949043406581
865357062792187,2025-09,0.03333333333333333,350.0,3.0345530148606725
865357062792195,2025-09,0.03333333333333333,350.0,3.137321362776426
865357062792203,2025-09,0.0,0.0,0.0
